dataset_name	lat	lon	temperature	windspeed	wind_moment2	wind_moment3	ice_coverage	air_pressure	salinity	xCO2air	fCO2water	year	month	day	hour	minute	second
steinhoff	46.028	-54.602	13.540	4.021	16.172	65.036	0.000	994.700	31.810	393.165	357.200	2013	10	4	20	58	35
steinhoff	46.030	-54.590	13.520	4.021	16.172	65.036	0.000	994.800	31.790	393.165	356.300	2013	10	4	20	59	33
steinhoff	46.030	-54.590	13.490	4.021	16.172	65.036	0.000	994.700	31.780	393.165	356.600	2013	10	4	21	0	32
steinhoff	46.032	-54.577	13.470	4.021	16.172	65.036	0.000	994.600	31.770	393.165	356.600	2013	10	4	21	1	31
steinhoff	46.032	-54.577	13.450	4.021	16.172	65.036	0.000	994.800	31.760	393.165	357.100	2013	10	4	21	2	30
steinhoff	46.034	-54.564	13.410	4.021	16.172	65.036	0.000	995.200	31.740	393.165	356.700	2013	10	4	21	3	29
steinhoff	46.034	-54.564	13.360	4.021	16.172	65.036	0.000	995.300	31.750	393.165	356.100	2013	10	4	21	4	28
steinhoff	46.037	-54.552	13.310	4.021	16.172	65.036	0.000	994.700	31.760	393.165	354.800	2013	10	4	21	5	26
steinhoff	46.037	-54.552	13.270	4.021	16.172	65.036	0.000	994.600	31.760	393.165	353.200	2013	10	4	21	6	25
steinhoff	46.037	-54.552	13.230	4.021	16.172	65.036	0.000	994.700	31.730	393.165	353.100	2013	10	4	21	7	24
steinhoff	46.039	-54.539	13.200	4.021	16.172	65.036	0.000	994.700	31.700	393.165	353.300	2013	10	4	21	8	23
steinhoff	46.039	-54.539	13.170	4.021	16.172	65.036	0.000	995.000	31.710	393.165	353.400	2013	10	4	21	9	22
steinhoff	46.041	-54.526	13.140	4.021	16.172	65.036	0.000	994.500	31.690	393.165	353.900	2013	10	4	21	10	21
steinhoff	46.041	-54.526	13.120	4.021	16.172	65.036	0.000	994.700	31.680	393.165	354.400	2013	10	4	21	11	19
steinhoff	46.042	-54.514	13.090	4.021	16.172	65.036	0.000	995.200	31.660	393.165	354.000	2013	10	4	21	12	18
steinhoff	46.042	-54.514	13.060	4.021	16.172	65.036	0.000	994.200	31.640	393.165	353.800	2013	10	4	21	13	17
steinhoff	46.044	-54.501	13.030	4.021	16.172	65.036	0.000	994.800	31.600	393.164	352.600	2013	10	4	21	14	16
steinhoff	46.044	-54.501	12.990	4.021	16.172	65.036	0.000	994.800	31.580	393.164	351.200	2013	10	4	21	15	15
steinhoff	46.046	-54.489	12.960	4.152	17.244	71.604	0.000	994.500	31.600	393.164	350.600	2013	10	4	21	16	14
steinhoff	46.046	-54.489	12.930	4.152	17.244	71.604	0.000	994.800	31.600	393.164	350.800	2013	10	4	21	17	12
steinhoff	46.048	-54.476	12.900	4.152	17.244	71.604	0.000	994.700	31.590	393.164	351.500	2013	10	4	21	18	11
steinhoff	46.048	-54.476	12.870	4.152	17.244	71.604	0.000	995.000	31.580	393.164	351.800	2013	10	4	21	19	10
steinhoff	46.048	-54.476	12.850	4.152	17.244	71.604	0.000	994.400	31.560	393.164	351.600	2013	10	4	21	20	9
steinhoff	46.053	-54.451	12.760	4.152	17.244	71.604	0.000	994.500	31.530	393.164	355.600	2013	10	4	21	24	14
steinhoff	46.055	-54.438	12.740	4.152	17.244	71.604	0.000	994.800	31.540	393.164	355.900	2013	10	4	21	25	13
steinhoff	46.055	-54.438	12.730	4.152	17.244	71.604	0.000	994.600	31.530	393.164	355.600	2013	10	4	21	26	12
steinhoff	46.057	-54.425	12.730	4.152	17.244	71.604	0.000	994.200	31.530	393.164	355.200	2013	10	4	21	27	11
steinhoff	46.057	-54.425	12.730	4.152	17.244	71.604	0.000	994.200	31.520	393.164	354.600	2013	10	4	21	28	9
steinhoff	46.058	-54.413	12.740	4.152	17.244	71.604	0.000	994.200	31.500	393.164	354.200	2013	10	4	21	29	8
steinhoff	46.058	-54.413	12.740	4.152	17.244	71.604	0.000	995.000	31.490	393.164	353.700	2013	10	4	21	30	7
steinhoff	46.060	-54.400	12.750	4.152	17.244	71.604	0.000	994.700	31.470	393.164	353.300	2013	10	4	21	31	6
steinhoff	46.060	-54.400	12.760	4.152	17.244	71.604	0.000	994.600	31.460	393.164	352.800	2013	10	4	21	32	5
steinhoff	46.062	-54.387	12.750	4.152	17.244	71.604	0.000	994.000	31.450	393.164	352.600	2013	10	4	21	33	3
steinhoff	46.062	-54.387	12.750	4.152	17.244	71.604	0.000	994.200	31.450	393.164	352.600	2013	10	4	21	34	2
steinhoff	46.064	-54.375	12.740	4.152	17.244	71.604	0.000	994.500	31.440	393.164	352.300	2013	10	4	21	35	1
steinhoff	46.064	-54.375	12.740	4.152	17.244	71.604	0.000	994.600	31.440	393.164	351.600	2013	10	4	21	36	0
steinhoff	46.066	-54.362	12.740	4.152	17.244	71.604	0.000	994.000	31.460	393.164	351.800	2013	10	4	21	36	59
steinhoff	46.066	-54.362	12.750	4.152	17.244	71.604	0.000	994.200	31.460	393.164	352.200	2013	10	4	21	37	58
steinhoff	46.066	-54.362	12.750	4.152	17.244	71.604	0.000	994.100	31.460	393.164	352.400	2013	10	4	21	38	56
steinhoff	46.068	-54.349	12.750	4.152	17.244	71.604	0.000	994.200	31.460	393.164	352.300	2013	10	4	21	39	55
steinhoff	46.068	-54.349	12.750	4.152	17.244	71.604	0.000	994.500	31.460	393.164	352.100	2013	10	4	21	40	54
steinhoff	46.070	-54.337	12.750	4.152	17.244	71.604	0.000	994.400	31.450	393.164	352.100	2013	10	4	21	41	53
steinhoff	46.070	-54.337	12.750	4.152	17.244	71.604	0.000	994.400	31.450	393.164	352.400	2013	10	4	21	42	52
steinhoff	46.072	-54.324	12.750	4.152	17.244	71.604	0.000	994.400	31.450	393.164	353.300	2013	10	4	21	43	51
steinhoff	46.072	-54.324	12.750	4.152	17.244	71.604	0.000	995.000	31.440	393.164	353.900	2013	10	4	21	44	49
steinhoff	46.074	-54.312	12.750	4.152	17.244	71.604	0.000	994.700	31.440	393.164	354.300	2013	10	4	21	45	48
steinhoff	46.074	-54.312	12.750	4.152	17.244	71.604	0.000	994.600	31.440	393.164	354.300	2013	10	4	21	46	47
steinhoff	46.076	-54.299	12.750	4.152	17.244	71.604	0.000	994.600	31.440	393.164	354.200	2013	10	4	21	47	46
steinhoff	46.076	-54.299	12.760	4.152	17.244	71.604	0.000	994.500	31.430	393.164	354.000	2013	10	4	21	48	45
steinhoff	46.078	-54.286	12.750	4.152	17.244	71.604	0.000	994.400	31.430	393.164	353.800	2013	10	4	21	49	43
steinhoff	46.078	-54.286	12.740	4.152	17.244	71.604	0.000	994.600	31.430	393.164	353.200	2013	10	4	21	50	42
steinhoff	46.080	-54.273	12.730	4.152	17.244	71.604	0.000	994.100	31.410	393.164	352.500	2013	10	4	21	51	41
steinhoff	46.080	-54.273	12.730	4.152	17.244	71.604	0.000	994.000	31.420	393.164	352.300	2013	10	4	21	52	40
steinhoff	46.081	-54.261	12.720	4.152	17.244	71.604	0.000	994.100	31.420	393.164	352.200	2013	10	4	21	53	39
steinhoff	46.081	-54.261	12.720	4.152	17.244	71.604	0.000	994.100	31.420	393.164	352.500	2013	10	4	21	54	37
steinhoff	46.081	-54.261	12.730	4.152	17.244	71.604	0.000	994.600	31.420	393.164	352.600	2013	10	4	21	55	36
steinhoff	46.083	-54.248	12.730	4.194	17.588	73.761	0.000	995.000	31.410	393.163	352.000	2013	10	4	21	56	35
steinhoff	46.083	-54.248	12.740	4.194	17.588	73.761	0.000	994.400	31.410	393.163	352.000	2013	10	4	21	57	34
steinhoff	46.117	-53.966	13.440	4.138	17.121	70.843	0.000	994.800	31.330	393.163	364.800	2013	10	4	22	40	52
steinhoff	46.117	-53.966	13.460	4.138	17.121	70.843	0.000	994.800	31.340	393.163	363.100	2013	10	4	22	41	51
steinhoff	46.118	-53.954	13.480	4.138	17.121	70.843	0.000	994.400	31.350	393.163	361.900	2013	10	4	22	42	50
steinhoff	46.118	-53.954	13.500	4.138	17.121	70.843	0.000	994.600	31.370	393.163	360.900	2013	10	4	22	43	48
steinhoff	46.120	-53.941	13.530	4.138	17.121	70.843	0.000	994.500	31.390	393.162	360.500	2013	10	4	22	44	47
steinhoff	46.120	-53.941	13.540	4.138	17.121	70.843	0.000	994.600	31.400	393.162	360.000	2013	10	4	22	45	46
steinhoff	46.121	-53.928	13.570	4.138	17.121	70.843	0.000	994.400	31.430	393.162	359.600	2013	10	4	22	46	55
steinhoff	46.121	-53.928	13.600	4.138	17.121	70.843	0.000	994.500	31.440	393.162	359.300	2013	10	4	22	47	54
steinhoff	46.130	-53.851	13.830	4.138	17.121	70.843	0.000	994.200	31.690	393.162	357.100	2013	10	4	22	59	40
steinhoff	46.130	-53.851	13.860	4.138	17.121	70.843	0.000	994.400	31.540	393.162	356.000	2013	10	4	23	0	39
steinhoff	46.132	-53.839	13.880	4.138	17.121	70.843	0.000	994.200	31.480	393.162	355.300	2013	10	4	23	1	37
steinhoff	46.132	-53.839	13.920	4.138	17.121	70.843	0.000	994.400	31.470	393.162	355.300	2013	10	4	23	2	36
steinhoff	46.134	-53.826	13.950	4.138	17.121	70.843	0.000	994.200	31.480	393.162	355.700	2013	10	4	23	3	35
steinhoff	46.134	-53.826	13.990	4.138	17.121	70.843	0.000	994.600	31.480	393.162	355.600	2013	10	4	23	4	34
steinhoff	46.135	-53.813	14.050	4.138	17.121	70.843	0.000	994.600	31.510	393.162	355.500	2013	10	4	23	6	32
steinhoff	46.137	-53.800	14.080	4.138	17.121	70.843	0.000	994.100	31.540	393.162	355.900	2013	10	4	23	7	31
steinhoff	46.137	-53.800	14.100	4.138	17.121	70.843	0.000	994.000	31.520	393.162	356.700	2013	10	4	23	8	30
steinhoff	46.138	-53.787	14.110	4.138	17.121	70.843	0.000	994.100	31.560	393.162	357.700	2013	10	4	23	9	29
steinhoff	46.138	-53.787	14.110	4.138	17.121	70.843	0.000	994.600	31.570	393.162	358.200	2013	10	4	23	10	27
steinhoff	46.140	-53.775	14.110	4.138	17.121	70.843	0.000	994.500	31.610	393.162	358.300	2013	10	4	23	11	26
steinhoff	46.140	-53.775	14.100	4.138	17.121	70.843	0.000	994.100	31.640	393.162	358.800	2013	10	4	23	12	25
steinhoff	46.141	-53.762	14.100	4.138	17.121	70.843	0.000	994.500	31.650	393.162	358.800	2013	10	4	23	13	24
steinhoff	46.141	-53.762	14.100	4.138	17.121	70.843	0.000	994.100	31.670	393.162	358.700	2013	10	4	23	14	23
steinhoff	46.143	-53.749	14.090	4.080	16.649	67.936	0.000	994.100	31.690	393.162	358.600	2013	10	4	23	15	21
steinhoff	46.143	-53.749	14.090	4.080	16.649	67.936	0.000	994.400	31.700	393.162	358.300	2013	10	4	23	16	20
steinhoff	46.144	-53.736	14.080	4.080	16.649	67.936	0.000	994.100	31.710	393.162	358.300	2013	10	4	23	17	19
steinhoff	46.144	-53.736	14.080	4.080	16.649	67.936	0.000	994.500	31.720	393.162	358.500	2013	10	4	23	18	18
steinhoff	46.144	-53.736	14.070	4.080	16.649	67.936	0.000	994.400	31.720	393.162	358.800	2013	10	4	23	19	17
steinhoff	46.145	-53.723	14.070	4.080	16.649	67.936	0.000	994.500	31.720	393.162	359.100	2013	10	4	23	20	15
steinhoff	46.145	-53.723	14.060	4.080	16.649	67.936	0.000	994.400	31.710	393.162	359.400	2013	10	4	23	21	15
steinhoff	46.147	-53.710	14.050	4.080	16.649	67.936	0.000	994.400	31.720	393.162	359.600	2013	10	4	23	22	14
steinhoff	46.147	-53.710	14.040	4.080	16.649	67.936	0.000	994.000	31.710	393.162	359.800	2013	10	4	23	23	12
steinhoff	46.148	-53.697	14.020	4.080	16.649	67.936	0.000	994.100	31.700	393.162	360.000	2013	10	4	23	24	11
steinhoff	46.148	-53.697	14.000	4.080	16.649	67.936	0.000	994.100	31.710	393.162	360.200	2013	10	4	23	25	10
steinhoff	46.149	-53.684	13.980	4.080	16.649	67.936	0.000	994.100	31.700	393.162	360.000	2013	10	4	23	26	9
steinhoff	46.149	-53.684	13.980	4.080	16.649	67.936	0.000	994.200	31.690	393.162	359.700	2013	10	4	23	27	8
steinhoff	46.151	-53.672	13.980	4.080	16.649	67.936	0.000	994.500	31.660	393.162	359.700	2013	10	4	23	28	7
steinhoff	46.151	-53.672	14.000	4.080	16.649	67.936	0.000	993.600	31.630	393.162	359.500	2013	10	4	23	29	5
steinhoff	46.152	-53.659	14.020	4.080	16.649	67.936	0.000	994.000	31.600	393.162	359.900	2013	10	4	23	30	4
steinhoff	46.152	-53.659	14.030	4.080	16.649	67.936	0.000	994.500	31.570	393.162	360.200	2013	10	4	23	31	3
steinhoff	46.153	-53.646	14.050	4.080	16.649	67.936	0.000	994.000	31.540	393.162	360.000	2013	10	4	23	32	2
steinhoff	46.153	-53.646	14.060	4.080	16.649	67.936	0.000	993.900	31.520	393.162	359.900	2013	10	4	23	33	1
steinhoff	46.155	-53.633	14.070	4.080	16.649	67.936	0.000	994.000	31.500	393.162	360.000	2013	10	4	23	33	59
steinhoff	46.155	-53.633	14.080	4.080	16.649	67.936	0.000	993.900	31.490	393.162	360.000	2013	10	4	23	34	58
steinhoff	46.156	-53.620	14.080	4.080	16.649	67.936	0.000	994.400	31.480	393.161	359.700	2013	10	4	23	35	57
steinhoff	46.156	-53.620	14.080	4.080	16.649	67.936	0.000	993.600	31.480	393.161	359.000	2013	10	4	23	36	56
steinhoff	46.158	-53.607	14.070	4.080	16.649	67.936	0.000	994.000	31.460	393.161	358.700	2013	10	4	23	37	55
steinhoff	46.158	-53.607	14.050	4.080	16.649	67.936	0.000	994.100	31.470	393.161	357.800	2013	10	4	23	38	53
steinhoff	46.159	-53.595	14.040	4.080	16.649	67.936	0.000	994.100	31.500	393.161	356.300	2013	10	4	23	40	2
steinhoff	46.159	-53.595	14.010	4.080	16.649	67.936	0.000	994.200	31.530	393.161	355.800	2013	10	4	23	41	1
steinhoff	46.161	-53.582	13.980	4.080	16.649	67.936	0.000	994.400	31.560	393.161	356.400	2013	10	4	23	42	10
steinhoff	46.161	-53.582	13.930	4.080	16.649	67.936	0.000	994.000	31.580	393.161	357.100	2013	10	4	23	43	9
steinhoff	46.162	-53.569	13.890	4.080	16.649	67.936	0.000	994.200	31.590	393.161	357.800	2013	10	4	23	44	18
steinhoff	46.162	-53.569	13.840	4.080	16.649	67.936	0.000	993.900	31.610	393.161	358.000	2013	10	4	23	45	16
steinhoff	46.164	-53.556	13.790	4.080	16.649	67.936	0.000	994.000	31.610	393.161	358.500	2013	10	4	23	46	15
steinhoff	46.164	-53.556	13.730	4.080	16.649	67.936	0.000	993.900	31.630	393.161	358.800	2013	10	4	23	47	14
steinhoff	46.165	-53.543	13.680	4.080	16.649	67.936	0.000	993.600	31.650	393.161	359.200	2013	10	4	23	48	13
steinhoff	46.165	-53.543	13.620	4.080	16.649	67.936	0.000	993.700	31.650	393.161	359.800	2013	10	4	23	49	13
steinhoff	46.167	-53.531	13.570	4.080	16.649	67.936	0.000	994.100	31.660	393.161	360.900	2013	10	4	23	50	12
steinhoff	46.167	-53.531	13.510	4.080	16.649	67.936	0.000	994.000	31.660	393.161	362.200	2013	10	4	23	51	10
steinhoff	46.168	-53.518	13.450	4.080	16.649	67.936	0.000	994.000	31.680	393.161	362.800	2013	10	4	23	52	9
steinhoff	46.168	-53.518	13.400	4.080	16.649	67.936	0.000	993.900	31.690	393.161	362.600	2013	10	4	23	53	8
steinhoff	46.170	-53.505	13.350	4.080	16.649	67.936	0.000	993.700	31.690	393.161	362.000	2013	10	4	23	54	7
steinhoff	46.170	-53.505	13.300	4.080	16.649	67.936	0.000	994.200	31.690	393.161	361.500	2013	10	4	23	55	6
steinhoff	46.172	-53.492	13.260	4.003	16.024	64.145	0.000	994.000	31.670	393.161	360.500	2013	10	4	23	56	4
steinhoff	46.172	-53.492	13.230	4.003	16.024	64.145	0.000	993.500	31.670	393.161	359.400	2013	10	4	23	57	3
steinhoff	46.172	-53.492	13.190	4.003	16.024	64.145	0.000	993.900	31.650	393.161	358.300	2013	10	4	23	58	2
steinhoff	46.173	-53.479	13.160	4.003	16.024	64.145	0.000	993.700	31.650	393.161	357.300	2013	10	4	23	59	1
steinhoff	46.173	-53.479	13.140	3.450	11.903	41.068	0.000	993.400	31.630	393.161	357.500	2013	10	5	0	0	0
steinhoff	46.174	-53.466	13.120	3.450	11.903	41.068	0.000	994.100	31.620	393.161	358.500	2013	10	5	0	0	58
steinhoff	46.174	-53.466	13.110	3.450	11.903	41.068	0.000	993.400	31.610	393.161	359.400	2013	10	5	0	1	57
steinhoff	46.176	-53.454	13.090	3.450	11.903	41.068	0.000	993.900	31.590	393.161	360.200	2013	10	5	0	2	57
steinhoff	46.176	-53.454	13.070	3.450	11.903	41.068	0.000	993.600	31.570	393.161	360.700	2013	10	5	0	3	55
steinhoff	46.177	-53.441	13.060	3.450	11.903	41.068	0.000	994.000	31.550	393.161	360.400	2013	10	5	0	4	54
steinhoff	46.177	-53.441	13.060	3.450	11.903	41.068	0.000	993.900	31.520	393.161	359.600	2013	10	5	0	5	53
steinhoff	46.179	-53.428	13.060	3.450	11.903	41.068	0.000	993.700	31.500	393.161	359.100	2013	10	5	0	6	52
steinhoff	46.179	-53.428	13.080	3.450	11.903	41.068	0.000	993.900	31.460	393.161	358.700	2013	10	5	0	7	51
steinhoff	46.181	-53.415	13.100	3.450	11.903	41.068	0.000	993.400	31.410	393.161	357.800	2013	10	5	0	8	49
steinhoff	46.181	-53.415	13.130	3.450	11.903	41.068	0.000	993.600	31.370	393.161	357.600	2013	10	5	0	9	48
steinhoff	46.182	-53.402	13.150	3.450	11.903	41.068	0.000	993.900	31.330	393.161	358.300	2013	10	5	0	10	47
steinhoff	46.182	-53.402	13.180	3.450	11.903	41.068	0.000	993.900	31.310	393.161	359.000	2013	10	5	0	11	46
steinhoff	46.183	-53.389	13.210	3.450	11.903	41.068	0.000	994.000	31.280	393.161	359.900	2013	10	5	0	12	45
steinhoff	46.183	-53.389	13.250	3.450	11.903	41.068	0.000	994.100	31.260	393.161	360.400	2013	10	5	0	13	44
steinhoff	46.185	-53.377	13.290	3.450	11.903	41.068	0.000	993.600	31.220	393.161	360.900	2013	10	5	0	14	42
steinhoff	46.185	-53.377	13.330	3.450	11.903	41.068	0.000	993.500	31.210	393.161	361.200	2013	10	5	0	15	41
steinhoff	46.187	-53.364	13.360	3.450	11.903	41.068	0.000	993.400	31.190	393.161	361.400	2013	10	5	0	16	40
steinhoff	46.187	-53.364	13.380	3.450	11.903	41.068	0.000	994.000	31.190	393.161	361.500	2013	10	5	0	17	39
steinhoff	46.188	-53.351	13.400	3.450	11.903	41.068	0.000	993.700	31.200	393.161	361.500	2013	10	5	0	18	38
steinhoff	46.188	-53.351	13.420	3.450	11.903	41.068	0.000	993.900	31.210	393.161	361.600	2013	10	5	0	19	36
steinhoff	46.190	-53.338	13.430	3.450	11.903	41.068	0.000	993.900	31.220	393.161	361.500	2013	10	5	0	20	35
steinhoff	46.190	-53.338	13.450	3.450	11.903	41.068	0.000	993.700	31.220	393.161	361.500	2013	10	5	0	21	34
steinhoff	46.191	-53.325	13.470	3.450	11.903	41.068	0.000	993.700	31.230	393.161	361.800	2013	10	5	0	22	33
steinhoff	46.191	-53.325	13.480	3.450	11.903	41.068	0.000	994.200	31.240	393.161	362.000	2013	10	5	0	23	32
steinhoff	46.192	-53.312	13.490	3.450	11.903	41.068	0.000	993.600	31.240	393.161	362.000	2013	10	5	0	24	31
steinhoff	46.192	-53.312	13.500	3.450	11.903	41.068	0.000	994.000	31.250	393.161	362.000	2013	10	5	0	25	29
steinhoff	46.192	-53.312	13.510	3.450	11.903	41.068	0.000	993.600	31.260	393.161	362.100	2013	10	5	0	26	28
steinhoff	46.194	-53.300	13.520	3.450	11.903	41.068	0.000	993.900	31.260	393.160	361.900	2013	10	5	0	27	27
steinhoff	46.194	-53.300	13.520	3.450	11.903	41.068	0.000	993.900	31.260	393.160	361.900	2013	10	5	0	28	26
steinhoff	46.196	-53.287	13.520	3.450	11.903	41.068	0.000	994.100	31.270	393.160	362.400	2013	10	5	0	29	25
steinhoff	46.196	-53.287	13.520	3.450	11.903	41.068	0.000	993.500	31.290	393.160	363.200	2013	10	5	0	30	23
steinhoff	46.197	-53.274	13.520	3.450	11.903	41.068	0.000	993.700	31.310	393.160	364.100	2013	10	5	0	31	22
steinhoff	46.197	-53.274	13.520	3.450	11.903	41.068	0.000	993.700	31.330	393.160	364.600	2013	10	5	0	32	21
steinhoff	46.199	-53.261	13.510	3.450	11.903	41.068	0.000	993.900	31.350	393.160	364.700	2013	10	5	0	33	20
steinhoff	46.199	-53.261	13.500	3.450	11.903	41.068	0.000	993.700	31.360	393.160	363.900	2013	10	5	0	34	19
steinhoff	46.200	-53.248	13.480	3.342	11.169	37.325	0.000	993.700	31.380	393.160	362.900	2013	10	5	0	35	17
steinhoff	46.200	-53.248	13.480	3.342	11.169	37.325	0.000	993.700	31.390	393.160	361.900	2013	10	5	0	36	16
steinhoff	46.202	-53.236	13.470	3.342	11.169	37.325	0.000	994.100	31.400	393.160	360.400	2013	10	5	0	37	15
steinhoff	46.202	-53.236	13.470	3.342	11.169	37.325	0.000	993.500	31.410	393.160	359.200	2013	10	5	0	38	14
steinhoff	46.203	-53.223	13.470	3.342	11.169	37.325	0.000	993.900	31.410	393.160	358.800	2013	10	5	0	39	13
steinhoff	46.203	-53.223	13.470	3.342	11.169	37.325	0.000	993.600	31.410	393.160	358.700	2013	10	5	0	40	11
steinhoff	46.204	-53.210	13.470	3.342	11.169	37.325	0.000	993.300	31.410	393.160	358.600	2013	10	5	0	41	10
steinhoff	46.204	-53.210	13.460	3.342	11.169	37.325	0.000	993.600	31.410	393.160	358.800	2013	10	5	0	42	9
steinhoff	46.204	-53.210	13.450	3.342	11.169	37.325	0.000	993.600	31.420	393.160	359.300	2013	10	5	0	43	8
steinhoff	46.206	-53.197	13.440	3.342	11.169	37.325	0.000	993.500	31.430	393.160	359.700	2013	10	5	0	44	7
steinhoff	46.206	-53.197	13.440	3.342	11.169	37.325	0.000	993.500	31.430	393.160	359.600	2013	10	5	0	45	6
steinhoff	46.208	-53.184	13.420	3.342	11.169	37.325	0.000	993.700	31.440	393.160	359.100	2013	10	5	0	46	4
steinhoff	46.208	-53.184	13.410	3.342	11.169	37.325	0.000	993.300	31.460	393.160	359.000	2013	10	5	0	47	3
steinhoff	46.209	-53.172	13.400	3.342	11.169	37.325	0.000	993.300	31.460	393.160	359.100	2013	10	5	0	48	2
steinhoff	46.209	-53.172	13.390	3.342	11.169	37.325	0.000	993.100	31.470	393.160	359.400	2013	10	5	0	49	1
steinhoff	46.211	-53.159	13.370	3.342	11.169	37.325	0.000	993.400	31.480	393.160	359.500	2013	10	5	0	50	0
steinhoff	46.211	-53.159	13.340	3.342	11.169	37.325	0.000	993.500	31.500	393.160	359.800	2013	10	5	0	50	59
steinhoff	46.483	-52.351	11.990	3.156	9.960	31.434	0.000	993.300	30.960	393.153	348.900	2013	10	5	3	10	6
steinhoff	46.483	-52.351	12.070	3.156	9.960	31.434	0.000	993.100	31.020	393.153	348.900	2013	10	5	3	11	5
steinhoff	46.488	-52.340	12.080	3.156	9.960	31.434	0.000	993.300	31.030	393.153	349.500	2013	10	5	3	12	4
steinhoff	46.493	-52.330	12.090	3.156	9.960	31.434	0.000	993.300	31.050	393.152	349.500	2013	10	5	3	13	3
steinhoff	46.493	-52.330	12.110	3.156	9.960	31.434	0.000	992.600	31.060	393.152	349.500	2013	10	5	3	14	2
steinhoff	46.498	-52.319	12.130	3.156	9.960	31.434	0.000	992.900	31.070	393.152	349.600	2013	10	5	3	15	1
steinhoff	46.498	-52.319	12.150	3.156	9.960	31.434	0.000	993.400	31.070	393.152	349.500	2013	10	5	3	15	59
steinhoff	46.503	-52.308	12.170	3.374	11.384	38.411	0.000	993.500	31.090	393.152	349.100	2013	10	5	3	16	58
steinhoff	46.503	-52.308	12.190	3.374	11.384	38.411	0.000	993.000	31.100	393.152	348.800	2013	10	5	3	17	57
steinhoff	46.508	-52.297	12.210	3.374	11.384	38.411	0.000	993.300	31.120	393.152	348.900	2013	10	5	3	18	56
steinhoff	46.508	-52.297	12.230	3.374	11.384	38.411	0.000	993.400	31.130	393.152	349.300	2013	10	5	3	19	55
steinhoff	46.513	-52.286	12.260	3.374	11.384	38.411	0.000	993.500	31.150	393.152	349.800	2013	10	5	3	20	53
steinhoff	46.513	-52.286	12.310	3.374	11.384	38.411	0.000	993.600	31.140	393.152	350.200	2013	10	5	3	21	52
steinhoff	46.519	-52.275	12.360	3.374	11.384	38.411	0.000	993.100	31.140	393.152	350.700	2013	10	5	3	22	51
steinhoff	46.519	-52.275	12.410	3.374	11.384	38.411	0.000	993.600	31.130	393.152	351.700	2013	10	5	3	23	50
steinhoff	46.523	-52.264	12.470	3.374	11.384	38.411	0.000	993.300	31.130	393.152	352.100	2013	10	5	3	24	49
steinhoff	46.523	-52.264	12.520	3.374	11.384	38.411	0.000	993.700	31.130	393.152	352.700	2013	10	5	3	25	48
steinhoff	46.529	-52.254	12.560	3.374	11.384	38.411	0.000	993.300	31.150	393.151	352.800	2013	10	5	3	26	46
steinhoff	46.529	-52.254	12.610	3.374	11.384	38.411	0.000	993.700	31.150	393.151	353.200	2013	10	5	3	27	45
steinhoff	46.534	-52.243	12.650	3.258	10.615	34.586	0.000	993.900	31.160	393.151	353.300	2013	10	5	3	28	44
steinhoff	46.534	-52.243	12.690	3.258	10.615	34.586	0.000	993.300	31.170	393.151	353.200	2013	10	5	3	29	43
steinhoff	46.539	-52.232	12.730	3.258	10.615	34.586	0.000	993.900	31.200	393.151	353.600	2013	10	5	3	30	42
